dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
svd,MinMaxScaler,False,mlp,0,0.8083392447054264,0.8082314717642085
voiced,MinMaxScaler,False,svm,0,0.5601143445449619,0.5534842505010747
voiced,MinMaxScaler,False,knn,0,0.5034485351504262,0.5011318196079041
voiced,MinMaxScaler,False,gaussianNB,0,0.5512054153669836,0.5512054153669836
voiced,MinMaxScaler,False,lda,0,0.507931685944756,0.507931685944756
voiced,MinMaxScaler,False,qda,0,0.5369075536532433,0.5655818965517241
voiced,MinMaxScaler,False,dt,0,0.5621586971148984,0.5621586971148984
voiced,MinMaxScaler,False,rf,0,0.5071355378029461,0.5071355378029461
voiced,MinMaxScaler,False,adaboost,0,0.5371305529842794,0.5371305529842794
voiced,MinMaxScaler,False,mlp,0,0.5433429529313845,0.5509261261541573
svd,MinMaxScaler,True,svm,1,0.83639641347384,0.8446093909725316
svd,MinMaxScaler,True,knn,1,0.791967523570577,0.7942046466801103
svd,MinMaxScaler,True,gaussianNB,1,0.6657789520548517,0.6657789520548517
svd,MinMaxScaler,True,lda,1,0.8336219414899894,0.8336219414899894
svd,MinMaxScaler,True,qda,1,0.7723274471802279,0.7664305015231951
svd,MinMaxScaler,True,dt,1,0.7841617851432464,0.7841617851432464
svd,MinMaxScaler,True,rf,1,0.8260742801364394,0.8260742801364394
svd,MinMaxScaler,True,adaboost,1,0.8099562760031679,0.8099562760031679
svd,MinMaxScaler,True,mlp,1,0.8238560367295372,0.8194975235596826
voiced,MinMaxScaler,True,svm,1,0.6010361681329424,0.5803861192570869
voiced,MinMaxScaler,True,knn,1,0.5542424242424242,0.5401515151515153
voiced,MinMaxScaler,True,gaussianNB,1,0.5517986314760508,0.5517986314760508
voiced,MinMaxScaler,True,lda,1,0.5340175953079179,0.5340175953079179
voiced,MinMaxScaler,True,qda,1,0.469496578690127,0.48636363636363633
voiced,MinMaxScaler,True,dt,1,0.5895650048875855,0.5895650048875855
voiced,MinMaxScaler,True,rf,1,0.5558406647116325,0.5558406647116325
voiced,MinMaxScaler,True,adaboost,1,0.6044525904203324,0.6044525904203324
voiced,MinMaxScaler,True,mlp,1,0.6019452590420332,0.6084604105571848
svd,MinMaxScaler,False,svm,1,0.8379046965768137,0.8468503171558146
svd,MinMaxScaler,False,knn,1,0.7830574911574931,0.7903968298413366
svd,MinMaxScaler,False,gaussianNB,1,0.6625928364507297,0.6625928364507297
svd,MinMaxScaler,False,lda,1,0.827980686288971,0.827980686288971
svd,MinMaxScaler,False,qda,1,0.7676327117603059,0.7659158526166061
svd,MinMaxScaler,False,dt,1,0.7832095851055437,0.7832095851055437
svd,MinMaxScaler,False,rf,1,0.8146886260423299,0.8146886260423299
svd,MinMaxScaler,False,adaboost,1,0.8105933856297629,0.8105933856297629
svd,MinMaxScaler,False,mlp,1,0.8135681834118691,0.8154900740497792
voiced,MinMaxScaler,False,svm,1,0.561019468316465,0.5783249852771543
voiced,MinMaxScaler,False,knn,1,0.5112262133285495,0.48353390563624166
voiced,MinMaxScaler,False,gaussianNB,1,0.5775769463922968,0.5775769463922968
voiced,MinMaxScaler,False,lda,1,0.4788566319767654,0.4788566319767654
voiced,MinMaxScaler,False,qda,1,0.45616927216482284,0.4656646035956381
voiced,MinMaxScaler,False,dt,1,0.6268555421836847,0.6268555421836847
voiced,MinMaxScaler,False,rf,1,0.6257787754617565,0.6257787754617565
voiced,MinMaxScaler,False,adaboost,1,0.5781387810475686,0.5781387810475686
voiced,MinMaxScaler,False,mlp,1,0.559552729435933,0.5328330512646419
svd,MinMaxScaler,True,svm,2,0.8428555650093272,0.8436163073567654
svd,MinMaxScaler,True,knn,2,0.791642535944608,0.7972535025861089
svd,MinMaxScaler,True,gaussianNB,2,0.6609802084502193,0.6599443395572075
svd,MinMaxScaler,True,lda,2,0.816594623115888,0.816594623115888
svd,MinMaxScaler,True,qda,2,0.7705640016108937,0.7712255719562153
svd,MinMaxScaler,True,dt,2,0.7881230038591,0.7881230038591
svd,MinMaxScaler,True,rf,2,0.8195939592940682,0.8195939592940682
svd,MinMaxScaler,True,adaboost,2,0.8185478026154144,0.8185478026154144
svd,MinMaxScaler,True,mlp,2,0.8124801661442884,0.8160232896874117
voiced,MinMaxScaler,True,svm,2,0.5477859237536657,0.5451466275659824
voiced,MinMaxScaler,True,knn,2,0.49265395894428154,0.5306842619745845
voiced,MinMaxScaler,True,gaussianNB,2,0.5564760508308895,0.5564760508308895
voiced,MinMaxScaler,True,lda,2,0.5659872922776149,0.5659872922776149
voiced,MinMaxScaler,True,qda,2,0.46324046920821116,0.4593646138807429
voiced,MinMaxScaler,True,dt,2,0.5620087976539588,0.5620087976539588
voiced,MinMaxScaler,True,rf,2,0.5594965786901271,0.5594965786901271
voiced,MinMaxScaler,True,adaboost,2,0.6122678396871946,0.6122678396871946
voiced,MinMaxScaler,True,mlp,2,0.5383724340175954,0.520039100684262
svd,MinMaxScaler,False,svm,2,0.832311727008134,0.8317482610810872
svd,MinMaxScaler,False,knn,2,0.7764897259060622,0.7675968667684573
svd,MinMaxScaler,False,gaussianNB,2,0.6604011353775526,0.6604011353775526
svd,MinMaxScaler,False,lda,2,0.8227698104952923,0.8227698104952923
svd,MinMaxScaler,False,qda,2,0.7679269371606512,0.7668194009155399
svd,MinMaxScaler,False,dt,2,0.7938197043829119,0.7938197043829119
svd,MinMaxScaler,False,rf,2,0.8261981809482896,0.8261981809482896
svd,MinMaxScaler,False,adaboost,2,0.8176999980012762,0.8176999980012762
svd,MinMaxScaler,False,mlp,2,0.8187239550145803,0.8155619006640963
voiced,MinMaxScaler,False,svm,2,0.6395016180144264,0.6002349674799865
voiced,MinMaxScaler,False,knn,2,0.5239969668219193,0.5077905398066689
voiced,MinMaxScaler,False,gaussianNB,2,0.5183106499849858,0.5183106499849858
voiced,MinMaxScaler,False,lda,2,0.4882760655255912,0.4882760655255912
voiced,MinMaxScaler,False,qda,2,0.5305426577603998,0.4794591072010427
voiced,MinMaxScaler,False,dt,2,0.6175383883106843,0.6175383883106843
voiced,MinMaxScaler,False,rf,2,0.5483149857205835,0.5483149857205835
voiced,MinMaxScaler,False,adaboost,2,0.599097577610386,0.599097577610386
voiced,MinMaxScaler,False,mlp,2,0.6248151182923479,0.6111150044084105
svd,MinMaxScaler,True,svm,3,0.8398019519557142,0.8400674007925917
svd,MinMaxScaler,True,knn,3,0.7858044754227961,0.7830060833386897
svd,MinMaxScaler,True,gaussianNB,3,0.6627347044086411,0.6627347044086411
svd,MinMaxScaler,True,lda,3,0.8242754991282798,0.8242754991282798
svd,MinMaxScaler,True,qda,3,0.7616919213102419,0.7631273161589409
svd,MinMaxScaler,True,dt,3,0.7873596614218206,0.7873596614218206
svd,MinMaxScaler,True,rf,3,0.8304802013689692,0.8249091057978737
svd,MinMaxScaler,True,adaboost,3,0.8157778335804509,0.8157778335804509
svd,MinMaxScaler,True,mlp,3,0.8111815828664246,0.8170205657664763
voiced,MinMaxScaler,True,svm,3,0.5549315738025415,0.5687585532746823
voiced,MinMaxScaler,True,knn,3,0.4835679374389052,0.4852541544477029
voiced,MinMaxScaler,True,gaussianNB,3,0.543299120234604,0.543299120234604
voiced,MinMaxScaler,True,lda,3,0.4582991202346041,0.4582991202346041
voiced,MinMaxScaler,True,qda,3,0.5058797653958944,0.501466275659824
voiced,MinMaxScaler,True,dt,3,0.6046285434995113,0.6046285434995113
voiced,MinMaxScaler,True,rf,3,0.5298875855327468,0.5331133919843596
voiced,MinMaxScaler,True,adaboost,3,0.5351270772238514,0.5351270772238514
voiced,MinMaxScaler,True,mlp,3,0.5954692082111437,0.5797556207233627
svd,MinMaxScaler,False,svm,3,0.8387430095067012,0.8352548210445592
svd,MinMaxScaler,False,knn,3,0.7778262886639034,0.7852967212225855
svd,MinMaxScaler,False,gaussianNB,3,0.6618177126310981,0.6618177126310981
svd,MinMaxScaler,False,lda,3,0.8283680372398525,0.8283680372398525
svd,MinMaxScaler,False,qda,3,0.7662280965773812,0.7690913053524261
svd,MinMaxScaler,False,dt,3,0.7768439326800011,0.7768439326800011
svd,MinMaxScaler,False,rf,3,0.8183526421939165,0.8183526421939165
svd,MinMaxScaler,False,adaboost,3,0.8219933723169813,0.8219933723169813
svd,MinMaxScaler,False,mlp,3,0.8121510351864547,0.8098275621894212
voiced,MinMaxScaler,False,svm,3,0.572520085278706,0.5649514278824623
voiced,MinMaxScaler,False,knn,3,0.4944462625497108,0.4939578620613103
voiced,MinMaxScaler,False,gaussianNB,3,0.5607363326328845,0.5607363326328845
voiced,MinMaxScaler,False,lda,3,0.571557924833787,0.571557924833787
voiced,MinMaxScaler,False,qda,3,0.48483137552103067,0.4916998327343155
voiced,MinMaxScaler,False,dt,3,0.5396584450032725,0.5396584450032725
voiced,MinMaxScaler,False,rf,3,0.5390768044216321,0.5390768044216321
