dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
svd,RobustScaler,True,svm,100,0.8101109722701871,0.8098662170254318
svd,RobustScaler,True,knn,100,0.6793866184705879,0.6841265513839123
svd,RobustScaler,True,gaussianNB,100,0.6653112191334656,0.6653112191334656
svd,RobustScaler,True,lda,100,0.8267803152863131,0.8267803152863131
svd,RobustScaler,True,qda,100,0.691997687881003,0.6917406384963638
svd,RobustScaler,True,dt,100,0.7981906897174074,0.7981906897174074
svd,RobustScaler,True,rf,100,0.81390776980199,0.81390776980199
svd,RobustScaler,True,adaboost,100,0.8125797376015477,0.8125797376015477
svd,RobustScaler,True,mlp,100,0.780398986691244,0.7832322548407609
voiced,RobustScaler,True,svm,100,0.549130009775171,0.5457966764418376
voiced,RobustScaler,True,knn,100,0.5029374389051808,0.47575757575757577
voiced,RobustScaler,True,gaussianNB,100,0.5513685239491691,0.5513685239491691
voiced,RobustScaler,True,lda,100,0.48782502443792775,0.48782502443792775
voiced,RobustScaler,True,qda,100,0.5009530791788855,0.5145454545454546
voiced,RobustScaler,True,dt,100,0.6123118279569892,0.6123118279569892
voiced,RobustScaler,True,rf,100,0.5158406647116325,0.5158406647116325
voiced,RobustScaler,True,adaboost,100,0.5551270772238515,0.5551270772238515
voiced,RobustScaler,True,mlp,100,0.5040664711632453,0.5165542521994133
svd,RobustScaler,False,svm,100,0.8094948075954514,0.80779093391413
svd,RobustScaler,False,knn,100,0.6711248017080137,0.6766194332551481
svd,RobustScaler,False,gaussianNB,100,0.6598521153957257,0.6593392948829052
svd,RobustScaler,False,lda,100,0.8190285516713105,0.8190285516713105
svd,RobustScaler,False,qda,100,0.6946580258836306,0.6941478218019979
svd,RobustScaler,False,dt,100,0.7757079789293532,0.7757079789293532
svd,RobustScaler,False,rf,100,0.8194846174855528,0.8194846174855528
svd,RobustScaler,False,adaboost,100,0.8209318390338588,0.8209318390338588
svd,RobustScaler,False,mlp,100,0.7982348042168098,0.797086207235491
voiced,RobustScaler,False,svm,100,0.5289974699557243,0.509674256799494
voiced,RobustScaler,False,knn,100,0.4909297912713472,0.496364247311828
voiced,RobustScaler,False,gaussianNB,100,0.5424458412397217,0.5424458412397217
voiced,RobustScaler,False,lda,100,0.5250620651486402,0.5250620651486402
voiced,RobustScaler,False,qda,100,0.5315959044908285,0.5226067362428843
voiced,RobustScaler,False,dt,100,0.5590955091714105,0.5590955091714105
voiced,RobustScaler,False,rf,100,0.5158289848197344,0.5158289848197344
voiced,RobustScaler,False,adaboost,100,0.531677340290955,0.531677340290955
voiced,RobustScaler,False,mlp,100,0.5210305977229601,0.5269932005060088
svd,RobustScaler,True,svm,101,0.8047754444755535,0.8047754444755535
svd,RobustScaler,True,knn,101,0.6872620926873927,0.6856939879458963
svd,RobustScaler,True,gaussianNB,101,0.6635041421682643,0.6632470927836249
svd,RobustScaler,True,lda,101,0.8221350496105131,0.8221350496105131
svd,RobustScaler,True,qda,101,0.691460812905742,0.6922183886633178
svd,RobustScaler,True,dt,101,0.7921662379786698,0.7921662379786698
svd,RobustScaler,True,rf,101,0.8164382745571404,0.8164382745571404
svd,RobustScaler,True,adaboost,101,0.8164047366664597,0.8164047366664597
svd,RobustScaler,True,mlp,101,0.7816999485429148,0.7730827169922045
voiced,RobustScaler,True,svm,101,0.5444965786901271,0.5411632453567937
voiced,RobustScaler,True,knn,101,0.4796041055718475,0.4806207233626588
voiced,RobustScaler,True,gaussianNB,101,0.5565200391006841,0.5565200391006841
voiced,RobustScaler,True,lda,101,0.5098582600195504,0.5098582600195504
voiced,RobustScaler,True,qda,101,0.5160850439882697,0.5956304985337243
voiced,RobustScaler,True,dt,101,0.6130254154447703,0.6130254154447703
voiced,RobustScaler,True,rf,101,0.5425953079178887,0.5425953079178887
voiced,RobustScaler,True,adaboost,101,0.5413196480938416,0.5413196480938416
voiced,RobustScaler,True,mlp,101,0.5533284457478006,0.5647800586510264
svd,RobustScaler,False,svm,101,0.8069889788867552,0.8083258945031773
svd,RobustScaler,False,knn,101,0.6923002785479168,0.6839319897171222
svd,RobustScaler,False,gaussianNB,101,0.6681251749460277,0.6673306628926985
svd,RobustScaler,False,lda,101,0.8191697794717593,0.8191697794717593
svd,RobustScaler,False,qda,101,0.6867311409822803,0.686759944333943
svd,RobustScaler,False,dt,101,0.7933559703107212,0.7933559703107212
svd,RobustScaler,False,rf,101,0.81877852165019,0.81877852165019
svd,RobustScaler,False,adaboost,101,0.8234519428052873,0.8234519428052873
svd,RobustScaler,False,mlp,101,0.7888398740899437,0.7893523544374188
voiced,RobustScaler,False,svm,101,0.5363478087159629,0.5258716182397725
voiced,RobustScaler,False,knn,101,0.4919965886040937,0.5189404696047698
voiced,RobustScaler,False,gaussianNB,101,0.5649786842636741,0.5649786842636741
voiced,RobustScaler,False,lda,101,0.4885043202233871,0.4885043202233871
voiced,RobustScaler,False,qda,101,0.5084646962233169,0.4871674876847291
voiced,RobustScaler,False,dt,101,0.5406855061773926,0.5406855061773926
voiced,RobustScaler,False,rf,101,0.5342782943898563,0.5509449610565229
voiced,RobustScaler,False,adaboost,101,0.5840077316192934,0.5840077316192934
voiced,RobustScaler,False,mlp,101,0.5747471308272525,0.5797104923474092
svd,RobustScaler,True,svm,102,0.8098769206075641,0.8096347817939966
svd,RobustScaler,True,knn,102,0.6731287850644447,0.6830414169618095
svd,RobustScaler,True,gaussianNB,102,0.6612735900958366,0.6617785613150936
svd,RobustScaler,True,lda,102,0.8193342789525996,0.8193342789525996
svd,RobustScaler,True,qda,102,0.6912564044461537,0.6909967386303264
svd,RobustScaler,True,dt,102,0.7921062234748167,0.7921062234748167
svd,RobustScaler,True,rf,102,0.8126331066243825,0.8126331066243825
svd,RobustScaler,True,adaboost,102,0.8106634387059687,0.8106634387059687
svd,RobustScaler,True,mlp,102,0.7926825228570049,0.7830095912811288
voiced,RobustScaler,True,svm,102,0.5859921798631477,0.5950830889540567
voiced,RobustScaler,True,knn,102,0.4989589442815249,0.4947165200391007
voiced,RobustScaler,True,gaussianNB,102,0.5451808406647116,0.5451808406647116
voiced,RobustScaler,True,lda,102,0.5232551319648093,0.5232551319648093
voiced,RobustScaler,True,qda,102,0.5004301075268817,0.4677174975562073
voiced,RobustScaler,True,dt,102,0.5616862170087976,0.5306011730205278
voiced,RobustScaler,True,rf,102,0.4905180840664712,0.4905180840664712
voiced,RobustScaler,True,adaboost,102,0.5563391984359727,0.5563391984359727
voiced,RobustScaler,True,mlp,102,0.5381573802541546,0.5596725317693059
svd,RobustScaler,False,svm,102,0.8129511615838372,0.813229899021023
svd,RobustScaler,False,knn,102,0.6846946941056334,0.6851506074618208
svd,RobustScaler,False,gaussianNB,102,0.658895769587694,0.6588408072761361
svd,RobustScaler,False,lda,102,0.8207022092674912,0.8207022092674912
svd,RobustScaler,False,qda,102,0.6920865836653196,0.6938630919879513
svd,RobustScaler,False,dt,102,0.7821661117083216,0.7821661117083216
svd,RobustScaler,False,rf,102,0.8310425471393328,0.8310425471393328
svd,RobustScaler,False,adaboost,102,0.8251030166563964,0.8251030166563964
svd,RobustScaler,False,mlp,102,0.7767287517257604,0.7783656757235133
voiced,RobustScaler,False,svm,102,0.5167953574203574,0.5057697163947165
voiced,RobustScaler,False,knn,102,0.4628447940947941,0.4605453574203574
voiced,RobustScaler,False,gaussianNB,102,0.5598290598290598,0.5598290598290598
voiced,RobustScaler,False,lda,102,0.5269017094017093,0.5269017094017093
voiced,RobustScaler,False,qda,102,0.4887543706293707,0.5276393745143746
voiced,RobustScaler,False,dt,102,0.5603996697746698,0.5603996697746698
voiced,RobustScaler,False,rf,102,0.5641195609945611,0.5641195609945611
voiced,RobustScaler,False,adaboost,102,0.5858367327117328,0.5858367327117328
voiced,RobustScaler,False,mlp,102,0.5032964257964258,0.5115083527583528
svd,RobustScaler,True,svm,103,0.8040812132251609,0.8045914173067935
svd,RobustScaler,True,knn,103,0.6687128574805783,0.6717832694386676
svd,RobustScaler,True,gaussianNB,103,0.6622876650793772,0.6622876650793772
svd,RobustScaler,True,lda,103,0.8171235144354011,0.8171235144354011
svd,RobustScaler,True,qda,103,0.6833732606905998,0.6821080972825792
svd,RobustScaler,True,dt,103,0.7985600223113855,0.7985600223113855
svd,RobustScaler,True,rf,103,0.8215561337971371,0.8215561337971371
svd,RobustScaler,True,adaboost,103,0.8221175807108196,0.8221175807108196
svd,RobustScaler,True,mlp,103,0.7845404413834076,0.781739745169407
voiced,RobustScaler,True,svm,103,0.5039589442815249,0.48739980449657877
voiced,RobustScaler,True,knn,103,0.506119257086999,0.4625464320625611
voiced,RobustScaler,True,gaussianNB,103,0.5537292277614859,0.5537292277614859
voiced,RobustScaler,True,lda,103,0.5192766373411535,0.5192766373411535
voiced,RobustScaler,True,qda,103,0.4991544477028348,0.5403519061583577
voiced,RobustScaler,True,dt,103,0.6053225806451612,0.6053225806451612
voiced,RobustScaler,True,rf,103,0.5183528836754643,0.5183528836754643
voiced,RobustScaler,True,adaboost,103,0.5573998044965787,0.5573998044965787
voiced,RobustScaler,True,mlp,103,0.5082649071358748,0.5076148582600195
svd,RobustScaler,False,svm,103,0.8135177747853455,0.8128709981863338
svd,RobustScaler,False,knn,103,0.6838274542889498,0.6778123660056633
svd,RobustScaler,False,gaussianNB,103,0.661453185658442,0.661453185658442
svd,RobustScaler,False,lda,103,0.8327619972048872,0.8327619972048872
svd,RobustScaler,False,qda,103,0.6941187775082371,0.6932854441749038
svd,RobustScaler,False,dt,103,0.7890309980497039,0.7890309980497039
svd,RobustScaler,False,rf,103,0.828230528878481,0.828230528878481
svd,RobustScaler,False,adaboost,103,0.8177228648069418,0.8177228648069418
svd,RobustScaler,False,mlp,103,0.7890045813613473,0.7975694945521495
voiced,RobustScaler,False,svm,103,0.5508971698953623,0.5540221698953622
voiced,RobustScaler,False,knn,103,0.4563715847093211,0.4554822337469723
voiced,RobustScaler,False,gaussianNB,103,0.5566627180753988,0.5566627180753988
voiced,RobustScaler,False,lda,103,0.5273450388599166,0.5273450388599166
voiced,RobustScaler,False,qda,103,0.4751114664441973,0.4760094549499444
voiced,RobustScaler,False,dt,103,0.5676063230429194,0.5676063230429194
voiced,RobustScaler,False,rf,103,0.5649348903784388,0.5680598903784387
voiced,RobustScaler,False,adaboost,103,0.6021020108923334,0.6021020108923334
voiced,RobustScaler,False,mlp,103,0.5153631861279246,0.5026615732246988
svd,RobustScaler,True,svm,104,0.8126960062837926,0.8119326475051667
svd,RobustScaler,True,knn,104,0.6799481852208134,0.679855182984954
svd,RobustScaler,True,gaussianNB,104,0.6635677390584697,0.6635677390584697
svd,RobustScaler,True,lda,104,0.8194161472841953,0.8194161472841953
svd,RobustScaler,True,qda,104,0.6912332287850281,0.6907230247033954
svd,RobustScaler,True,dt,104,0.7765841573911366,0.7765841573911366
svd,RobustScaler,True,rf,104,0.822590858795875,0.822590858795875
svd,RobustScaler,True,adaboost,104,0.8180688922128396,0.8180688922128396
svd,RobustScaler,True,mlp,104,0.7888161202665019,0.7832799007608168
voiced,RobustScaler,True,svm,104,0.533435972629521,0.5058602150537634
voiced,RobustScaler,True,knn,104,0.4541055718475073,0.4933479960899316
voiced,RobustScaler,True,gaussianNB,104,0.548357771260997,0.548357771260997
voiced,RobustScaler,True,lda,104,0.46964320625610956,0.46964320625610956
voiced,RobustScaler,True,qda,104,0.5106060606060605,0.5227272727272727
voiced,RobustScaler,True,dt,104,0.580923753665689,0.580923753665689
voiced,RobustScaler,True,rf,104,0.4729178885630499,0.4729178885630499
voiced,RobustScaler,True,adaboost,104,0.5453910068426198,0.5453910068426198
voiced,RobustScaler,True,mlp,104,0.5194086021505376,0.5199951124144672
svd,RobustScaler,False,svm,104,0.8011376385183014,0.8008640171220893
svd,RobustScaler,False,knn,104,0.6833795847641608,0.6775015259664027
svd,RobustScaler,False,gaussianNB,104,0.6637615445369214,0.6633007150438337
svd,RobustScaler,False,lda,104,0.8179600377772964,0.8179600377772964
svd,RobustScaler,False,qda,104,0.6915367586949553,0.6938458967381144
svd,RobustScaler,False,dt,104,0.795798974912657,0.795798974912657
svd,RobustScaler,False,rf,104,0.8277327571051447,0.8277327571051447
svd,RobustScaler,False,adaboost,104,0.8176815313664013,0.8176815313664013
svd,RobustScaler,False,mlp,104,0.781990631075462,0.7876785691571387
voiced,RobustScaler,False,svm,104,0.529506169118238,0.5323422554457038
voiced,RobustScaler,False,knn,104,0.5201909010529701,0.4986509826380517
voiced,RobustScaler,False,gaussianNB,104,0.5568862028775822,0.5568862028775822
voiced,RobustScaler,False,lda,104,0.504814323607427,0.504814323607427
voiced,RobustScaler,False,qda,104,0.4869880335182059,0.5271206092757816
voiced,RobustScaler,False,dt,104,0.5737143316453661,0.550873422554457
voiced,RobustScaler,False,rf,104,0.5594931577043646,0.5594931577043646
voiced,RobustScaler,False,adaboost,104,0.6054577606301745,0.6054577606301745
voiced,RobustScaler,False,mlp,104,0.5350345631380115,0.5312845631380114
svd,RobustScaler,True,svm,105,0.7984818870696733,0.7977476213354076
svd,RobustScaler,True,knn,105,0.6816978641133493,0.6852778700761254
svd,RobustScaler,True,gaussianNB,105,0.6613186940286178,0.6608084899469852
