dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
svd,QuantileTransformer,True,svm,100,0.8206972907136484,0.8194184949910142
svd,QuantileTransformer,True,knn,100,0.7106738445124486,0.7213446023260637
svd,QuantileTransformer,True,gaussianNB,100,0.6926660072025393,0.695206799743332
svd,QuantileTransformer,True,lda,100,0.795748920290905,0.7896644540483144
svd,QuantileTransformer,True,qda,100,0.752122635634086,0.7531791981192199
svd,QuantileTransformer,True,dt,100,0.7782757972670733,0.7782757972670733
svd,QuantileTransformer,True,rf,100,0.8144205903148105,0.8144205903148105
svd,QuantileTransformer,True,adaboost,100,0.8125797376015477,0.8125797376015477
svd,QuantileTransformer,True,mlp,100,0.7690309054812872,0.7730678064211325
voiced,QuantileTransformer,True,svm,100,0.6121603128054741,0.5914027370478984
voiced,QuantileTransformer,True,knn,100,0.5346236559139784,0.5233528836754643
voiced,QuantileTransformer,True,gaussianNB,100,0.6085141739980451,0.6012414467253177
voiced,QuantileTransformer,True,lda,100,0.5602052785923755,0.564882697947214
voiced,QuantileTransformer,True,qda,100,0.5134897360703812,0.5209530791788857
voiced,QuantileTransformer,True,dt,100,0.5303225806451614,0.5494134897360704
voiced,QuantileTransformer,True,rf,100,0.550366568914956,0.552140762463343
voiced,QuantileTransformer,True,adaboost,100,0.5551270772238515,0.5451270772238515
voiced,QuantileTransformer,True,mlp,100,0.5590860215053765,0.5646285434995113
svd,QuantileTransformer,False,svm,100,0.8201128443762336,0.8209302906642858
svd,QuantileTransformer,False,knn,100,0.713097932554712,0.7179414785155791
svd,QuantileTransformer,False,gaussianNB,100,0.6892077334685,0.6909924541241883
svd,QuantileTransformer,False,lda,100,0.7872041750917541,0.7890523596611656
svd,QuantileTransformer,False,qda,100,0.7629113758235142,0.7618952404328232
svd,QuantileTransformer,False,dt,100,0.7816124656156045,0.7816124656156045
svd,QuantileTransformer,False,rf,100,0.8164455038876399,0.825846183246451
svd,QuantileTransformer,False,adaboost,100,0.8209318390338588,0.8209318390338588
svd,QuantileTransformer,False,mlp,100,0.7693759030080303,0.7755397037840941
voiced,QuantileTransformer,False,svm,100,0.5938464579380139,0.5605961416824795
voiced,QuantileTransformer,False,knn,100,0.5099806293485136,0.555017394054396
voiced,QuantileTransformer,False,gaussianNB,100,0.5776573371283997,0.5726573371283997
voiced,QuantileTransformer,False,lda,100,0.46173268500948766,0.5010819892473118
voiced,QuantileTransformer,False,qda,100,0.4941955249841872,0.5032135515496521
voiced,QuantileTransformer,False,dt,100,0.5628700189753321,0.5750636464263125
