dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
voiced,MaxAbsScaler,True,lda,2,0.5659872922776149,0.5659872922776149
voiced,MaxAbsScaler,True,qda,2,0.526119257086999,0.5278494623655915
voiced,MaxAbsScaler,True,dt,2,0.5620087976539588,0.5620087976539588
voiced,MaxAbsScaler,True,rf,2,0.5594965786901271,0.5594965786901271
voiced,MaxAbsScaler,True,adaboost,2,0.6122678396871946,0.6122678396871946
voiced,MaxAbsScaler,True,mlp,2,0.5311632453567937,0.5361632453567937
svd,MaxAbsScaler,False,svm,2,0.8237944938063453,0.8360425855668859
svd,MaxAbsScaler,False,knn,2,0.7206453524857505,0.7161676026301255
svd,MaxAbsScaler,False,gaussianNB,2,0.6604011353775526,0.6604011353775526
svd,MaxAbsScaler,False,lda,2,0.8227698104952923,0.8227698104952923
svd,MaxAbsScaler,False,qda,2,0.7314625700038662,0.7346598894475386
svd,MaxAbsScaler,False,dt,2,0.7938197043829119,0.7938197043829119
svd,MaxAbsScaler,False,rf,2,0.8261981809482896,0.8261981809482896
svd,MaxAbsScaler,False,adaboost,2,0.8176999980012762,0.8176999980012762
svd,MaxAbsScaler,False,mlp,2,0.7865282457557207,0.7787211590360641
voiced,MaxAbsScaler,False,svm,2,0.6308570485052932,0.6504662532983216
voiced,MaxAbsScaler,False,knn,2,0.5300212011001859,0.5282673884640203
voiced,MaxAbsScaler,False,gaussianNB,2,0.5183106499849858,0.5183106499849858
voiced,MaxAbsScaler,False,lda,2,0.4882760655255912,0.4882760655255912
voiced,MaxAbsScaler,False,qda,2,0.45337962962962963,0.4453866199950166
voiced,MaxAbsScaler,False,dt,2,0.6175383883106843,0.6175383883106843
voiced,MaxAbsScaler,False,rf,2,0.5483149857205835,0.5483149857205835
voiced,MaxAbsScaler,False,adaboost,2,0.599097577610386,0.599097577610386
voiced,MaxAbsScaler,False,mlp,2,0.6023361756400181,0.6532663183064038
svd,MaxAbsScaler,True,svm,3,0.8327069331976638,0.8329367778713472
svd,MaxAbsScaler,True,knn,3,0.7218290578923077,0.7238808901022642
svd,MaxAbsScaler,True,gaussianNB,3,0.6627347044086411,0.6627347044086411
svd,MaxAbsScaler,True,lda,3,0.8242754991282798,0.8242754991282798
svd,MaxAbsScaler,True,qda,3,0.7386438534202984,0.7410719015626323
svd,MaxAbsScaler,True,dt,3,0.7873596614218206,0.7873596614218206
svd,MaxAbsScaler,True,rf,3,0.8249091057978737,0.8249091057978737
svd,MaxAbsScaler,True,adaboost,3,0.8157778335804509,0.8157778335804509
svd,MaxAbsScaler,True,mlp,3,0.7899168806475241,0.7863364425469115
voiced,MaxAbsScaler,True,svm,3,0.5891935483870968,0.5578299120234604
voiced,MaxAbsScaler,True,knn,3,0.47460899315738025,0.4707966764418378
voiced,MaxAbsScaler,True,gaussianNB,3,0.543299120234604,0.543299120234604
voiced,MaxAbsScaler,True,lda,3,0.4582991202346041,0.4582991202346041
voiced,MaxAbsScaler,True,qda,3,0.4967741935483871,0.5073802541544478
voiced,MaxAbsScaler,True,dt,3,0.6046285434995113,0.6046285434995113
voiced,MaxAbsScaler,True,rf,3,0.5298875855327468,0.5298875855327468
voiced,MaxAbsScaler,True,adaboost,3,0.5351270772238514,0.5351270772238514
voiced,MaxAbsScaler,True,mlp,3,0.5789540566959921,0.562546432062561
svd,MaxAbsScaler,False,svm,3,0.8301497163833625,0.8322663829453875
svd,MaxAbsScaler,False,knn,3,0.7222022693532301,0.7273678631244834
svd,MaxAbsScaler,False,gaussianNB,3,0.6618177126310981,0.6618177126310981
svd,MaxAbsScaler,False,lda,3,0.8283680372398525,0.8283680372398525
svd,MaxAbsScaler,False,qda,3,0.7388322197460122,0.7431058169810403
svd,MaxAbsScaler,False,dt,3,0.7768439326800011,0.7768439326800011
svd,MaxAbsScaler,False,rf,3,0.8183526421939165,0.8183526421939165
svd,MaxAbsScaler,False,adaboost,3,0.8219933723169813,0.8219933723169813
svd,MaxAbsScaler,False,mlp,3,0.770994197765224,0.7785061356029758
voiced,MaxAbsScaler,False,svm,3,0.5846090499538775,0.568547831478866
voiced,MaxAbsScaler,False,knn,3,0.5290383371417854,0.5139456520491004
voiced,MaxAbsScaler,False,gaussianNB,3,0.5607363326328845,0.5607363326328845
voiced,MaxAbsScaler,False,lda,3,0.571557924833787,0.571557924833787
voiced,MaxAbsScaler,False,qda,3,0.46269841269841266,0.5546849702022116
voiced,MaxAbsScaler,False,dt,3,0.5396584450032725,0.5396584450032725
voiced,MaxAbsScaler,False,rf,3,0.54597335614577,0.54597335614577
voiced,MaxAbsScaler,False,adaboost,3,0.5371249822973961,0.5371249822973961
voiced,MaxAbsScaler,False,mlp,3,0.5835642518401138,0.5284914893535583
svd,MaxAbsScaler,True,svm,4,0.8338634702266109,0.8305638236717845
svd,MaxAbsScaler,True,knn,4,0.7194244250841851,0.7181573733427604
svd,MaxAbsScaler,True,gaussianNB,4,0.6594030506026144,0.6594030506026144
svd,MaxAbsScaler,True,lda,4,0.8317962372051794,0.8317962372051794
svd,MaxAbsScaler,True,qda,4,0.7370775770939348,0.7463442028709204
svd,MaxAbsScaler,True,dt,4,0.7965153857411219,0.7965153857411219
svd,MaxAbsScaler,True,rf,4,0.8319673601571094,0.8319673601571094
svd,MaxAbsScaler,True,adaboost,4,0.8213508338262974,0.8213508338262974
svd,MaxAbsScaler,True,mlp,4,0.7670029933715867,0.7754310393350742
voiced,MaxAbsScaler,True,svm,4,0.5401466275659824,0.541813294232649
voiced,MaxAbsScaler,True,knn,4,0.5080449657869013,0.5022873900293255
voiced,MaxAbsScaler,True,gaussianNB,4,0.5697653958944281,0.5697653958944281
voiced,MaxAbsScaler,True,lda,4,0.476891495601173,0.476891495601173
voiced,MaxAbsScaler,True,qda,4,0.4676588465298142,0.4857575757575757
voiced,MaxAbsScaler,True,dt,4,0.5847800586510263,0.5847800586510263
voiced,MaxAbsScaler,True,rf,4,0.5963831867057674,0.5963831867057674
voiced,MaxAbsScaler,True,adaboost,4,0.5260361681329424,0.5260361681329424
voiced,MaxAbsScaler,True,mlp,4,0.5932404692082113,0.6054496578690126
svd,MaxAbsScaler,False,svm,4,0.8253685624422274,0.8236400388117534
svd,MaxAbsScaler,False,knn,4,0.7045401951565304,0.7160854519460931
svd,MaxAbsScaler,False,gaussianNB,4,0.6620390680582086,0.6620390680582086
svd,MaxAbsScaler,False,lda,4,0.818585906279653,0.818585906279653
svd,MaxAbsScaler,False,qda,4,0.7449071735473991,0.7424892476858642
svd,MaxAbsScaler,False,dt,4,0.7828552376161011,0.7828552376161011
svd,MaxAbsScaler,False,rf,4,0.8219347236069773,0.8219347236069773
svd,MaxAbsScaler,False,adaboost,4,0.8212074216132539,0.8212074216132539
svd,MaxAbsScaler,False,mlp,4,0.7765416491698393,0.7968950971284094
voiced,MaxAbsScaler,False,svm,4,0.5893605171246995,0.5832842852364544
voiced,MaxAbsScaler,False,knn,4,0.5077747836146057,0.5353440654636428
voiced,MaxAbsScaler,False,gaussianNB,4,0.5487245689053253,0.5487245689053253
voiced,MaxAbsScaler,False,lda,4,0.5035903019857414,0.5035903019857414
voiced,MaxAbsScaler,False,qda,4,0.4513566540985896,0.4818786413808661
voiced,MaxAbsScaler,False,dt,4,0.610179706278149,0.610179706278149
voiced,MaxAbsScaler,False,rf,4,0.5634592335732492,0.5634592335732492
voiced,MaxAbsScaler,False,adaboost,4,0.5755412598154533,0.5755412598154533
voiced,MaxAbsScaler,False,mlp,4,0.5997625576129468,0.6174630754858785
svd,MaxAbsScaler,True,svm,5,0.8240896417286822,0.8261362410762629
svd,MaxAbsScaler,True,knn,5,0.7277788678061305,0.7227297202978773
svd,MaxAbsScaler,True,gaussianNB,5,0.6604704800833481,0.6604704800833481
svd,MaxAbsScaler,True,lda,5,0.8280027533353597,0.8280027533353597
svd,MaxAbsScaler,True,qda,5,0.7382277373662325,0.7413983907767986
svd,MaxAbsScaler,True,dt,5,0.7732609012216428,0.7732609012216428
svd,MaxAbsScaler,True,rf,5,0.8093858631372262,0.8093858631372262
svd,MaxAbsScaler,True,adaboost,5,0.8162172614735319,0.8162172614735319
svd,MaxAbsScaler,True,mlp,5,0.7875147426183414,0.7814768964223708
voiced,MaxAbsScaler,True,svm,5,0.5416177908113392,0.5516617790811339
voiced,MaxAbsScaler,True,knn,5,0.5649951124144673,0.5401026392961876
voiced,MaxAbsScaler,True,gaussianNB,5,0.5576686217008798,0.5576686217008798
voiced,MaxAbsScaler,True,lda,5,0.5195992179863149,0.5195992179863149
voiced,MaxAbsScaler,True,qda,5,0.5331329423264907,0.4716666666666667
voiced,MaxAbsScaler,True,dt,5,0.5115542521994134,0.5115542521994134
voiced,MaxAbsScaler,True,rf,5,0.551427174975562,0.551427174975562
voiced,MaxAbsScaler,True,adaboost,5,0.5631573802541545,0.5631573802541545
voiced,MaxAbsScaler,True,mlp,5,0.5218328445747801,0.5518768328445747
svd,MaxAbsScaler,False,svm,5,0.8369431931394695,0.836426043089771
svd,MaxAbsScaler,False,knn,5,0.7257635402990126,0.7186889059042743
svd,MaxAbsScaler,False,gaussianNB,5,0.6588993171858977,0.6588993171858977
svd,MaxAbsScaler,False,lda,5,0.83651403576735,0.83651403576735
svd,MaxAbsScaler,False,qda,5,0.7406295576313469,0.7372558026724179
svd,MaxAbsScaler,False,dt,5,0.7757716438214893,0.7757716438214893
svd,MaxAbsScaler,False,rf,5,0.8175085592084628,0.8175085592084628
svd,MaxAbsScaler,False,adaboost,5,0.8079437509624231,0.8079437509624231
svd,MaxAbsScaler,False,mlp,5,0.7864706671356896,0.7814384108401589
voiced,MaxAbsScaler,False,svm,5,0.5796472747954786,0.5671472747954787
voiced,MaxAbsScaler,False,knn,5,0.49581659234786885,0.5017305229068298
voiced,MaxAbsScaler,False,gaussianNB,5,0.5818152991417403,0.5818152991417403
voiced,MaxAbsScaler,False,lda,5,0.5244758962492718,0.5244758962492718
voiced,MaxAbsScaler,False,qda,5,0.49298029556650247,0.5245289414178049
voiced,MaxAbsScaler,False,dt,5,0.5851328786918986,0.5851328786918986
voiced,MaxAbsScaler,False,rf,5,0.5449074295897564,0.5449074295897564
voiced,MaxAbsScaler,False,adaboost,5,0.6034524639682332,0.6034524639682332
voiced,MaxAbsScaler,False,mlp,5,0.5733927534547505,0.5620168812408556
svd,MaxAbsScaler,True,svm,6,0.8291326503376668,0.8316527492863373
svd,MaxAbsScaler,True,knn,6,0.7276788623953291,0.7076981288431671
svd,MaxAbsScaler,True,gaussianNB,6,0.6614796345058068,0.6614796345058068
svd,MaxAbsScaler,True,lda,6,0.8247234281530901,0.8247234281530901
svd,MaxAbsScaler,True,qda,6,0.7391463861474767,0.740300871429552
svd,MaxAbsScaler,True,dt,6,0.7833136165906067,0.7833136165906067
svd,MaxAbsScaler,True,rf,6,0.821499107944037,0.821499107944037
svd,MaxAbsScaler,True,adaboost,6,0.8210050327716629,0.8210050327716629
svd,MaxAbsScaler,True,mlp,6,0.7933268331087306,0.785171179238791
voiced,MaxAbsScaler,True,svm,6,0.5849511241446725,0.5847996089931573
voiced,MaxAbsScaler,True,knn,6,0.49454056695992177,0.5244965786901271
voiced,MaxAbsScaler,True,gaussianNB,6,0.5624486803519062,0.5624486803519062
voiced,MaxAbsScaler,True,lda,6,0.4670185728250244,0.4670185728250244
voiced,MaxAbsScaler,True,qda,6,0.4898631476050831,0.46971163245356795
voiced,MaxAbsScaler,True,dt,6,0.5913147605083088,0.5913147605083088
voiced,MaxAbsScaler,True,rf,6,0.550733137829912,0.550733137829912
voiced,MaxAbsScaler,True,adaboost,6,0.5873998044965787,0.5873998044965787
voiced,MaxAbsScaler,True,mlp,6,0.5693010752688172,0.5839345063538612
svd,MaxAbsScaler,False,svm,6,0.831813916956958,0.8366794713293153
svd,MaxAbsScaler,False,knn,6,0.713563911415113,0.7198817417236695
svd,MaxAbsScaler,False,gaussianNB,6,0.6587380885833456,0.6587380885833456
svd,MaxAbsScaler,False,lda,6,0.82387491541805,0.82387491541805
svd,MaxAbsScaler,False,qda,6,0.7433886783851001,0.7430018238464086
svd,MaxAbsScaler,False,dt,6,0.7904512905486912,0.7904512905486912
svd,MaxAbsScaler,False,rf,6,0.8128027477938671,0.8128027477938671
svd,MaxAbsScaler,False,adaboost,6,0.8153950656563671,0.8153950656563671
svd,MaxAbsScaler,False,mlp,6,0.7908569942814676,0.7951313003134499
voiced,MaxAbsScaler,False,svm,6,0.5841620315677111,0.5223301706182031
voiced,MaxAbsScaler,False,knn,6,0.5195672586747637,0.5651293501780318
voiced,MaxAbsScaler,False,gaussianNB,6,0.5214874742116121,0.5214874742116121
voiced,MaxAbsScaler,False,lda,6,0.529065945623755,0.529065945623755
voiced,MaxAbsScaler,False,qda,6,0.46137037037037043,0.49981917211328974
voiced,MaxAbsScaler,False,dt,6,0.5475959410584157,0.5475959410584157
voiced,MaxAbsScaler,False,rf,6,0.5185875409993057,0.5185875409993057
