dataset,scaler,stratify,classifier,seed,uar_correct,uar_leakage
voiced,RobustScaler,True,rf,3,0.5298875855327468,0.5298875855327468
voiced,RobustScaler,True,adaboost,3,0.5351270772238514,0.5351270772238514
voiced,RobustScaler,True,mlp,3,0.4901466275659824,0.5339784946236559
svd,RobustScaler,False,svm,3,0.8105438623514702,0.8066709564849532
svd,RobustScaler,False,knn,3,0.6779415189769076,0.6749293931727192
svd,RobustScaler,False,gaussianNB,3,0.6629832788175414,0.6629832788175414
svd,RobustScaler,False,lda,3,0.8283680372398525,0.8283680372398525
svd,RobustScaler,False,qda,3,0.6874106335227692,0.6888309515410255
svd,RobustScaler,False,dt,3,0.7768439326800011,0.7768439326800011
svd,RobustScaler,False,rf,3,0.8183526421939165,0.8183526421939165
svd,RobustScaler,False,adaboost,3,0.8219933723169813,0.8219933723169813
svd,RobustScaler,False,mlp,3,0.797845631700059,0.794929339440419
voiced,RobustScaler,False,svm,3,0.5338056388056389,0.5361846965295242
voiced,RobustScaler,False,knn,3,0.468111868973938,0.47430605792674757
voiced,RobustScaler,False,gaussianNB,3,0.5550936994040443,0.5550936994040443
voiced,RobustScaler,False,lda,3,0.571557924833787,0.571557924833787
voiced,RobustScaler,False,qda,3,0.5146046673632881,0.5172972621248484
voiced,RobustScaler,False,dt,3,0.5396584450032725,0.5396584450032725
voiced,RobustScaler,False,rf,3,0.54597335614577,0.54597335614577
voiced,RobustScaler,False,adaboost,3,0.5371249822973961,0.5371249822973961
voiced,RobustScaler,False,mlp,3,0.5969056422504698,0.5747688901137178
svd,RobustScaler,True,svm,4,0.8085762274802624,0.809336419669026
svd,RobustScaler,True,knn,4,0.6840142391232904,0.6889929064029391
svd,RobustScaler,True,gaussianNB,4,0.659983184754177,0.6594703642413566
svd,RobustScaler,True,lda,4,0.8317962372051794,0.8317962372051794
svd,RobustScaler,True,qda,4,0.6854384437808647,0.6841706639416563
svd,RobustScaler,True,dt,4,0.7965153857411219,0.7965153857411219
svd,RobustScaler,True,rf,4,0.8319673601571094,0.8319673601571094
svd,RobustScaler,True,adaboost,4,0.8213508338262974,0.8213508338262974
svd,RobustScaler,True,mlp,4,0.7847086955211273,0.7837171425448416
voiced,RobustScaler,True,svm,4,0.5964027370478984,0.6153421309872923
voiced,RobustScaler,True,knn,4,0.5298044965786902,0.5098484848484849
voiced,RobustScaler,True,gaussianNB,4,0.5523411534701858,0.5523411534701858
voiced,RobustScaler,True,lda,4,0.476891495601173,0.476891495601173
voiced,RobustScaler,True,qda,4,0.5116666666666666,0.5149853372434018
voiced,RobustScaler,True,dt,4,0.5847800586510263,0.5764467253176931
voiced,RobustScaler,True,rf,4,0.5963831867057674,0.5963831867057674
voiced,RobustScaler,True,adaboost,4,0.5260361681329424,0.5260361681329424
voiced,RobustScaler,True,mlp,4,0.5873118279569892,0.5781769305962855
svd,RobustScaler,False,svm,4,0.8038688825735332,0.8028189581509111
svd,RobustScaler,False,knn,4,0.6792761375941109,0.6685112542955578
svd,RobustScaler,False,gaussianNB,4,0.6616810304789367,0.6616810304789367
svd,RobustScaler,False,lda,4,0.818585906279653,0.818585906279653
svd,RobustScaler,False,qda,4,0.6807180540234442,0.6809861391298272
svd,RobustScaler,False,dt,4,0.7828552376161011,0.7828552376161011
svd,RobustScaler,False,rf,4,0.8219347236069773,0.8219347236069773
svd,RobustScaler,False,adaboost,4,0.8212074216132539,0.8212074216132539
svd,RobustScaler,False,mlp,4,0.786171285632825,0.7876055438080888
voiced,RobustScaler,False,svm,4,0.5085723388587683,0.4939834794423226
voiced,RobustScaler,False,knn,4,0.538978494623656,0.5160105143280894
voiced,RobustScaler,False,gaussianNB,4,0.5517548719356283,0.5517548719356283
voiced,RobustScaler,False,lda,4,0.5035903019857414,0.5035903019857414
voiced,RobustScaler,False,qda,4,0.5149207624040771,0.5193864079931932
voiced,RobustScaler,False,dt,4,0.610179706278149,0.610179706278149
voiced,RobustScaler,False,rf,4,0.5634592335732492,0.5551259002399158
voiced,RobustScaler,False,adaboost,4,0.5755412598154533,0.5755412598154533
voiced,RobustScaler,False,mlp,4,0.5774626532162684,0.5536141361419448
svd,RobustScaler,True,svm,5,0.8022340273321735,0.8007150991502137
svd,RobustScaler,True,knn,5,0.6901196803923084,0.6833242584387623
svd,RobustScaler,True,gaussianNB,5,0.6661604444265296,0.6666706485081622
svd,RobustScaler,True,lda,5,0.8280027533353597,0.8280027533353597
svd,RobustScaler,True,qda,5,0.6941321455716222,0.6936044144877297
svd,RobustScaler,True,dt,5,0.7732609012216428,0.7732609012216428
svd,RobustScaler,True,rf,5,0.8093858631372262,0.8093858631372262
svd,RobustScaler,True,adaboost,5,0.8162172614735319,0.8162172614735319
svd,RobustScaler,True,mlp,5,0.7952053562577008,0.7915999739991016
voiced,RobustScaler,True,svm,5,0.5443010752688172,0.5723313782991202
voiced,RobustScaler,True,knn,5,0.5329374389051809,0.538631476050831
voiced,RobustScaler,True,gaussianNB,5,0.5610019550342131,0.5576686217008798
voiced,RobustScaler,True,lda,5,0.5195992179863149,0.5195992179863149
voiced,RobustScaler,True,qda,5,0.5329814271749755,0.48465786901270774
voiced,RobustScaler,True,dt,5,0.5115542521994134,0.5115542521994134
voiced,RobustScaler,True,rf,5,0.551427174975562,0.551427174975562
voiced,RobustScaler,True,adaboost,5,0.5631573802541545,0.5631573802541545
voiced,RobustScaler,True,mlp,5,0.5168768328445748,0.5177859237536657
svd,RobustScaler,False,svm,5,0.8111677284173513,0.8108531727785607
svd,RobustScaler,False,knn,5,0.6979154760710751,0.6890805161275895
svd,RobustScaler,False,gaussianNB,5,0.6549838228097464,0.6568442879260253
svd,RobustScaler,False,lda,5,0.83651403576735,0.83651403576735
svd,RobustScaler,False,qda,5,0.688929055450991,0.6883703962331139
svd,RobustScaler,False,dt,5,0.7757716438214893,0.7757716438214893
svd,RobustScaler,False,rf,5,0.8175085592084628,0.8175085592084628
svd,RobustScaler,False,adaboost,5,0.8079437509624231,0.8079437509624231
svd,RobustScaler,False,mlp,5,0.7886147422279114,0.7805329421037314
voiced,RobustScaler,False,svm,5,0.5292866872162494,0.5334075663371286
voiced,RobustScaler,False,knn,5,0.45897768505568026,0.48355047208021096
voiced,RobustScaler,False,gaussianNB,5,0.5734819658084069,0.5734819658084069
voiced,RobustScaler,False,lda,5,0.5244758962492718,0.5244758962492718
voiced,RobustScaler,False,qda,5,0.49258832864882074,0.5026192767841986
voiced,RobustScaler,False,dt,5,0.5851328786918986,0.5851328786918986
voiced,RobustScaler,False,rf,5,0.5449074295897564,0.5449074295897564
voiced,RobustScaler,False,adaboost,5,0.6034524639682332,0.6034524639682332
voiced,RobustScaler,False,mlp,5,0.5486472033059744,0.5547119634275297
svd,RobustScaler,True,svm,6,0.8030245309034839,0.801998889877843
svd,RobustScaler,True,knn,6,0.687722196015544,0.676038211152715
svd,RobustScaler,True,gaussianNB,6,0.6628296385548295,0.6638319695571604
svd,RobustScaler,True,lda,6,0.8247234281530901,0.8247234281530901
svd,RobustScaler,True,qda,6,0.6856720487800094,0.6866801628033907
svd,RobustScaler,True,dt,6,0.7833136165906067,0.7833136165906067
svd,RobustScaler,True,rf,6,0.821499107944037,0.821499107944037
svd,RobustScaler,True,adaboost,6,0.8210050327716629,0.8210050327716629
svd,RobustScaler,True,mlp,6,0.7952183784953688,0.7903383330591619
voiced,RobustScaler,True,svm,6,0.49767839687194526,0.5035434995112414
voiced,RobustScaler,True,knn,6,0.4790420332355817,0.5410752688172044
voiced,RobustScaler,True,gaussianNB,6,0.5624486803519062,0.5624486803519062
voiced,RobustScaler,True,lda,6,0.4670185728250244,0.4670185728250244
voiced,RobustScaler,True,qda,6,0.5077174975562072,0.5260606060606061
voiced,RobustScaler,True,dt,6,0.5913147605083088,0.5906011730205278
voiced,RobustScaler,True,rf,6,0.550733137829912,0.5416422287390029
voiced,RobustScaler,True,adaboost,6,0.5873998044965787,0.5873998044965787
voiced,RobustScaler,True,mlp,6,0.5129374389051808,0.5127859237536657
svd,RobustScaler,False,svm,6,0.8043059947933241,0.8052858795389607
svd,RobustScaler,False,knn,6,0.6766131762955099,0.6733287456168542
svd,RobustScaler,False,gaussianNB,6,0.6604742768405732,0.6604742768405732
svd,RobustScaler,False,lda,6,0.82387491541805,0.82387491541805
svd,RobustScaler,False,qda,6,0.6928054219916481,0.6908400435697478
svd,RobustScaler,False,dt,6,0.7904512905486912,0.7904512905486912
svd,RobustScaler,False,rf,6,0.8128027477938671,0.8128027477938671
svd,RobustScaler,False,adaboost,6,0.8153950656563671,0.8153950656563671
svd,RobustScaler,False,mlp,6,0.7780705146558523,0.7877527342678375
voiced,RobustScaler,False,svm,6,0.48181739716222466,0.4856844995587388
voiced,RobustScaler,False,knn,6,0.4635538268357742,0.5054626348034056
voiced,RobustScaler,False,gaussianNB,6,0.5214874742116121,0.5214874742116121
voiced,RobustScaler,False,lda,6,0.529065945623755,0.529065945623755
voiced,RobustScaler,False,qda,6,0.48487826642593373,0.47270565614987525
voiced,RobustScaler,False,dt,6,0.5475959410584157,0.5475959410584157
voiced,RobustScaler,False,rf,6,0.5185875409993057,0.5185875409993057
voiced,RobustScaler,False,adaboost,6,0.6200587517058105,0.6200587517058105
voiced,RobustScaler,False,mlp,6,0.5154352014899682,0.5027407382640648
svd,RobustScaler,True,svm,7,0.8042319403606208,0.8057470918757723
svd,RobustScaler,True,knn,7,0.6816929871291922,0.6780703738282801
svd,RobustScaler,True,gaussianNB,7,0.6630518863179713,0.6615367348028199
svd,RobustScaler,True,lda,7,0.8274853100371093,0.8274853100371093
svd,RobustScaler,True,qda,7,0.688190631614841,0.6874123622651431
svd,RobustScaler,True,dt,7,0.7898096814127348,0.7898096814127348
svd,RobustScaler,True,rf,7,0.8224259491871269,0.8224259491871269
svd,RobustScaler,True,adaboost,7,0.8079485073269153,0.8079485073269153
svd,RobustScaler,True,mlp,7,0.7877208614722246,0.795121793873157
voiced,RobustScaler,True,svm,7,0.546080156402737,0.526989247311828
voiced,RobustScaler,True,knn,7,0.47529814271749754,0.5125708699902248
voiced,RobustScaler,True,gaussianNB,7,0.5418035190615836,0.5418035190615836
voiced,RobustScaler,True,lda,7,0.574169110459433,0.574169110459433
voiced,RobustScaler,True,qda,7,0.5629227761485825,0.5164760508308894
voiced,RobustScaler,True,dt,7,0.6281769305962854,0.6281769305962854
voiced,RobustScaler,True,rf,7,0.5720332355816227,0.5720332355816227
voiced,RobustScaler,True,adaboost,7,0.6107575757575758,0.6107575757575758
voiced,RobustScaler,True,mlp,7,0.5677028347996089,0.5578543499511242
svd,RobustScaler,False,svm,7,0.8096046286539185,0.813653233984088
svd,RobustScaler,False,knn,7,0.6957563829975372,0.6856531528053758
svd,RobustScaler,False,gaussianNB,7,0.6634863834229131,0.6634863834229131
svd,RobustScaler,False,lda,7,0.8298304362367588,0.8298304362367588
svd,RobustScaler,False,qda,7,0.6900209794645439,0.6887386283947913
svd,RobustScaler,False,dt,7,0.7864146616098441,0.7864146616098441
svd,RobustScaler,False,rf,7,0.8123701939150166,0.8123701939150166
svd,RobustScaler,False,adaboost,7,0.8097615356091404,0.8097615356091404
svd,RobustScaler,False,mlp,7,0.7874443536027961,0.7931927049002327
voiced,RobustScaler,False,svm,7,0.5337121212121212,0.5474567099567099
voiced,RobustScaler,False,knn,7,0.5417694805194805,0.49585227272727267
voiced,RobustScaler,False,gaussianNB,7,0.5318335137085137,0.5318335137085137
voiced,RobustScaler,False,lda,7,0.464367784992785,0.464367784992785
voiced,RobustScaler,False,qda,7,0.49927940115440117,0.4984163059163059
voiced,RobustScaler,False,dt,7,0.6446545815295817,0.6375117243867245
voiced,RobustScaler,False,rf,7,0.5853228715728716,0.5853228715728716
voiced,RobustScaler,False,adaboost,7,0.5781673881673882,0.5781673881673882
voiced,RobustScaler,False,mlp,7,0.5258315295815296,0.5313726551226552
svd,RobustScaler,True,svm,8,0.8083645198857848,0.807606944128209
svd,RobustScaler,True,knn,8,0.6725370848707818,0.6715659131853243
svd,RobustScaler,True,gaussianNB,8,0.6603169731032328,0.6612959940822536
svd,RobustScaler,True,lda,8,0.8268097805502386,0.8268097805502386
svd,RobustScaler,True,qda,8,0.6879947569696752,0.6874845528880424
svd,RobustScaler,True,dt,8,0.7942686448411639,0.7942686448411639
svd,RobustScaler,True,rf,8,0.8167539421683369,0.8167539421683369
svd,RobustScaler,True,adaboost,8,0.8098983277718282,0.8098983277718282
svd,RobustScaler,True,mlp,8,0.7756216811178642,0.7718571722715671
voiced,RobustScaler,True,svm,8,0.5695210166177909,0.5339149560117302
voiced,RobustScaler,True,knn,8,0.49051808406647124,0.451080156402737
voiced,RobustScaler,True,gaussianNB,8,0.5403519061583577,0.5403519061583577
voiced,RobustScaler,True,lda,8,0.5164613880742912,0.5164613880742912
voiced,RobustScaler,True,qda,8,0.44488269794721413,0.49467253176930603
voiced,RobustScaler,True,dt,8,0.5082013685239491,0.5082013685239491
