dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
voiced,MinMaxScaler,False,dt,3,0.7380952380952381,0.5,0.7380952380952381,0.5
voiced,MinMaxScaler,False,rf,3,0.6666666666666666,0.3888888888888889,0.6666666666666666,0.3888888888888889
voiced,MinMaxScaler,False,adaboost,3,0.7380952380952381,0.4305555555555556,0.7380952380952381,0.4305555555555556
voiced,MinMaxScaler,False,mlp,3,0.7380952380952381,0.6388888888888888,0.6904761904761905,0.5416666666666666
svd,MinMaxScaler,True,svm,4,0.8262195121951219,0.8137755102040816,0.8262195121951219,0.8137755102040816
svd,MinMaxScaler,True,knn,4,0.7957317073170732,0.7882653061224489,0.7926829268292683,0.7869511440940012
svd,MinMaxScaler,True,gaussianNB,4,0.6646341463414634,0.7020717377860235,0.6646341463414634,0.7020717377860235
svd,MinMaxScaler,True,lda,4,0.8201219512195121,0.8160946196660482,0.8201219512195121,0.8160946196660482
svd,MinMaxScaler,True,qda,4,0.7713414634146342,0.7678571428571428,0.7713414634146342,0.7616728509585653
svd,MinMaxScaler,True,dt,4,0.7896341463414634,0.7732683982683983,0.7896341463414634,0.7732683982683983
svd,MinMaxScaler,True,rf,4,0.8292682926829268,0.8089053803339518,0.8292682926829268,0.8089053803339518
svd,MinMaxScaler,True,adaboost,4,0.8201219512195121,0.798778602350031,0.8201219512195121,0.798778602350031
svd,MinMaxScaler,True,mlp,4,0.8140243902439024,0.7986239950525664,0.8048780487804879,0.7909709338280767
voiced,MinMaxScaler,True,svm,4,0.6428571428571429,0.55,0.6428571428571429,0.525
voiced,MinMaxScaler,True,knn,4,0.6428571428571429,0.45,0.6428571428571429,0.47500000000000003
voiced,MinMaxScaler,True,gaussianNB,4,0.42857142857142855,0.525,0.42857142857142855,0.525
voiced,MinMaxScaler,True,lda,4,0.5238095238095238,0.4916666666666667,0.5238095238095238,0.4916666666666667
voiced,MinMaxScaler,True,qda,4,0.7142857142857143,0.5,0.7142857142857143,0.5
voiced,MinMaxScaler,True,dt,4,0.6428571428571429,0.525,0.6428571428571429,0.525
voiced,MinMaxScaler,True,rf,4,0.6904761904761905,0.5333333333333333,0.6904761904761905,0.5333333333333333
voiced,MinMaxScaler,True,adaboost,4,0.6428571428571429,0.55,0.6428571428571429,0.55
voiced,MinMaxScaler,True,mlp,4,0.5238095238095238,0.41666666666666663,0.5476190476190477,0.4333333333333333
svd,MinMaxScaler,False,svm,4,0.8597560975609756,0.8512806602859689,0.8658536585365854,0.8589142480722285
svd,MinMaxScaler,False,knn,4,0.823170731707317,0.8144301933583911,0.7987804878048781,0.7890107335219126
svd,MinMaxScaler,False,gaussianNB,4,0.600609756097561,0.6406595109853915,0.600609756097561,0.6406595109853915
svd,MinMaxScaler,False,lda,4,0.8445121951219512,0.8424264734374395,0.8445121951219512,0.8424264734374395
svd,MinMaxScaler,False,qda,4,0.7713414634146342,0.7738404308908435,0.774390243902439,0.7725423334754137
svd,MinMaxScaler,False,dt,4,0.8170731707317073,0.8067966055721316,0.8170731707317073,0.8067966055721316
svd,MinMaxScaler,False,rf,4,0.8445121951219512,0.83347541364746,0.8445121951219512,0.83347541364746
svd,MinMaxScaler,False,adaboost,4,0.8353658536585366,0.8105165265238115,0.8353658536585366,0.8105165265238115
svd,MinMaxScaler,False,mlp,4,0.8384146341463414,0.8271205486883404,0.8323170731707317,0.8246018522106405
voiced,MinMaxScaler,False,svm,4,0.6428571428571429,0.55,0.6428571428571429,0.575
voiced,MinMaxScaler,False,knn,4,0.5238095238095238,0.4666666666666667,0.5714285714285714,0.525
voiced,MinMaxScaler,False,gaussianNB,4,0.47619047619047616,0.5833333333333334,0.47619047619047616,0.5833333333333334
voiced,MinMaxScaler,False,lda,4,0.5238095238095238,0.5166666666666666,0.5238095238095238,0.5166666666666666
voiced,MinMaxScaler,False,qda,4,0.6904761904761905,0.48333333333333334,0.5238095238095238,0.41666666666666663
voiced,MinMaxScaler,False,dt,4,0.6666666666666666,0.5416666666666667,0.6666666666666666,0.5416666666666667
voiced,MinMaxScaler,False,rf,4,0.7380952380952381,0.6166666666666667,0.7380952380952381,0.6166666666666667
voiced,MinMaxScaler,False,adaboost,4,0.5952380952380952,0.49166666666666664,0.5952380952380952,0.49166666666666664
voiced,MinMaxScaler,False,mlp,4,0.6190476190476191,0.5833333333333333,0.5238095238095238,0.4916666666666667
svd,MinMaxScaler,True,svm,5,0.8048780487804879,0.8008658008658008,0.8079268292682927,0.8046536796536796
svd,MinMaxScaler,True,knn,5,0.7530487804878049,0.7562615955473098,0.7591463414634146,0.7601267779839208
svd,MinMaxScaler,True,gaussianNB,5,0.6158536585365854,0.6587816944959802,0.6158536585365854,0.6587816944959802
svd,MinMaxScaler,True,lda,5,0.774390243902439,0.7753555967841682,0.774390243902439,0.7753555967841682
svd,MinMaxScaler,True,qda,5,0.7164634146341463,0.7281230674087817,0.7164634146341463,0.7256493506493507
svd,MinMaxScaler,True,dt,5,0.7591463414634146,0.7440476190476191,0.7591463414634146,0.7440476190476191
svd,MinMaxScaler,True,rf,5,0.8109756097560976,0.7997835497835497,0.8109756097560976,0.7997835497835497
svd,MinMaxScaler,True,adaboost,5,0.8140243902439024,0.8010977118119975,0.8140243902439024,0.8010977118119975
svd,MinMaxScaler,True,mlp,5,0.7713414634146342,0.7690940012368583,0.7652439024390244,0.7590445269016698
voiced,MinMaxScaler,True,svm,5,0.7380952380952381,0.6416666666666667,0.7380952380952381,0.6416666666666667
