dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
svd,RobustScaler,True,knn,2,0.7042682926829268,0.6919449598021026,0.7073170731707317,0.6957328385899815
svd,RobustScaler,True,gaussianNB,2,0.5762195121951219,0.6132498453927026,0.5762195121951219,0.6132498453927026
svd,RobustScaler,True,lda,2,0.8170731707317073,0.8184910327767471,0.8170731707317073,0.8184910327767471
svd,RobustScaler,True,qda,2,0.6128048780487805,0.6463358070500929,0.6128048780487805,0.6463358070500929
svd,RobustScaler,True,dt,2,0.774390243902439,0.7679344465058751,0.774390243902439,0.7679344465058751
svd,RobustScaler,True,rf,2,0.8475609756097561,0.8390538033395176,0.8475609756097561,0.8390538033395176
svd,RobustScaler,True,adaboost,2,0.8201219512195121,0.8160946196660482,0.8201219512195121,0.8160946196660482
svd,RobustScaler,True,mlp,2,0.7987804878048781,0.7920531849103278,0.7865853658536586,0.7756648113790972
voiced,RobustScaler,True,svm,2,0.6428571428571429,0.575,0.6666666666666666,0.5666666666666667
voiced,RobustScaler,True,knn,2,0.7142857142857143,0.5,0.6904761904761905,0.48333333333333334
voiced,RobustScaler,True,gaussianNB,2,0.47619047619047616,0.5583333333333333,0.47619047619047616,0.5583333333333333
voiced,RobustScaler,True,lda,2,0.6428571428571429,0.675,0.6428571428571429,0.675
voiced,RobustScaler,True,qda,2,0.38095238095238093,0.5666666666666667,0.38095238095238093,0.5666666666666667
voiced,RobustScaler,True,dt,2,0.8095238095238095,0.6666666666666666,0.8095238095238095,0.6666666666666666
voiced,RobustScaler,True,rf,2,0.6904761904761905,0.5083333333333333,0.6904761904761905,0.5083333333333333
voiced,RobustScaler,True,adaboost,2,0.7380952380952381,0.5416666666666666,0.7380952380952381,0.5416666666666666
voiced,RobustScaler,True,mlp,2,0.6666666666666666,0.5916666666666667,0.6666666666666666,0.5916666666666667
svd,RobustScaler,False,svm,2,0.8109756097560976,0.8098368173653838,0.8109756097560976,0.8098368173653838
svd,RobustScaler,False,knn,2,0.6646341463414634,0.634654335613559,0.676829268292683,0.6482210417701686
svd,RobustScaler,False,gaussianNB,2,0.6371951219512195,0.6657813276263996,0.6371951219512195,0.6657813276263996
svd,RobustScaler,False,lda,2,0.8170731707317073,0.8161042534490006,0.8170731707317073,0.8161042534490006
svd,RobustScaler,False,qda,2,0.6737804878048781,0.693067604234341,0.6798780487804879,0.6993350403179577
svd,RobustScaler,False,dt,2,0.823170731707317,0.813085183628234,0.823170731707317,0.813085183628234
svd,RobustScaler,False,rf,2,0.8445121951219512,0.8334734589368288,0.8445121951219512,0.8334734589368288
svd,RobustScaler,False,adaboost,2,0.8170731707317073,0.8047540795658654,0.8170731707317073,0.8047540795658654
svd,RobustScaler,False,mlp,2,0.7987804878048781,0.7880154392937669,0.7987804878048781,0.786983605304391
voiced,RobustScaler,False,svm,2,0.5952380952380952,0.5,0.5952380952380952,0.5
voiced,RobustScaler,False,knn,2,0.5952380952380952,0.5,0.5952380952380952,0.5
voiced,RobustScaler,False,gaussianNB,2,0.5476190476190477,0.591764705882353,0.5476190476190477,0.591764705882353
voiced,RobustScaler,False,lda,2,0.5714285714285714,0.5741176470588236,0.5714285714285714,0.5741176470588236
voiced,RobustScaler,False,qda,2,0.5476190476190477,0.591764705882353,0.42857142857142855,0.52
voiced,RobustScaler,False,dt,2,0.6428571428571429,0.5588235294117647,0.6428571428571429,0.5588235294117647
voiced,RobustScaler,False,rf,2,0.6666666666666666,0.5976470588235294,0.6666666666666666,0.5976470588235294
voiced,RobustScaler,False,adaboost,2,0.6666666666666666,0.5882352941176471,0.6666666666666666,0.5882352941176471
voiced,RobustScaler,False,mlp,2,0.6904761904761905,0.6270588235294118,0.6904761904761905,0.6270588235294118
svd,RobustScaler,True,svm,3,0.8201219512195121,0.8198051948051948,0.8170731707317073,0.816017316017316
svd,RobustScaler,True,knn,3,0.7073170731707317,0.6895485466914039,0.7073170731707317,0.6895485466914039
svd,RobustScaler,True,gaussianNB,3,0.5975609756097561,0.6422387136672851,0.5884146341463414,0.6358225108225108
svd,RobustScaler,True,lda,3,0.8445121951219512,0.8525819418676561,0.8445121951219512,0.8525819418676561
