dataset,scaler,stratify,classifier,seed,acc_correct,uar_correct,acc_leakage,uar_leakage
svd,StandardScaler,False,rf,3,0.8353658536585366,0.8092113257990035,0.8353658536585366,0.8092113257990035
svd,StandardScaler,False,adaboost,3,0.8201219512195121,0.7954591485397173,0.8201219512195121,0.7954591485397173
svd,StandardScaler,False,mlp,3,0.774390243902439,0.7503949447077409,0.7835365853658537,0.7594077854741362
voiced,StandardScaler,False,svm,3,0.7142857142857143,0.5555555555555556,0.6666666666666666,0.5277777777777778
voiced,StandardScaler,False,knn,3,0.7857142857142857,0.5277777777777778,0.6190476190476191,0.5
voiced,StandardScaler,False,gaussianNB,3,0.30952380952380953,0.4583333333333333,0.30952380952380953,0.4583333333333333
voiced,StandardScaler,False,lda,3,0.42857142857142855,0.45833333333333337,0.42857142857142855,0.45833333333333337
voiced,StandardScaler,False,qda,3,0.5,0.4305555555555556,0.7142857142857143,0.4861111111111111
voiced,StandardScaler,False,dt,3,0.7380952380952381,0.5,0.7380952380952381,0.5
voiced,StandardScaler,False,rf,3,0.6666666666666666,0.3888888888888889,0.6666666666666666,0.3888888888888889
voiced,StandardScaler,False,adaboost,3,0.7380952380952381,0.4305555555555556,0.7380952380952381,0.4305555555555556
voiced,StandardScaler,False,mlp,3,0.7142857142857143,0.4861111111111111,0.6904761904761905,0.4722222222222222
svd,StandardScaler,True,svm,4,0.8170731707317073,0.8036487322201609,0.8201219512195121,0.8086734693877551
svd,StandardScaler,True,knn,4,0.7347560975609756,0.7112708719851577,0.7408536585365854,0.7163729128014842
svd,StandardScaler,True,gaussianNB,4,0.6524390243902439,0.6918676561533704,0.6524390243902439,0.6918676561533704
svd,StandardScaler,True,lda,4,0.8201219512195121,0.8160946196660482,0.8201219512195121,0.8160946196660482
svd,StandardScaler,True,qda,4,0.7195121951219512,0.735621521335807,0.7195121951219512,0.735621521335807
svd,StandardScaler,True,dt,4,0.7896341463414634,0.7732683982683983,0.7896341463414634,0.7732683982683983
svd,StandardScaler,True,rf,4,0.8292682926829268,0.8089053803339518,0.8292682926829268,0.8089053803339518
svd,StandardScaler,True,adaboost,4,0.8201219512195121,0.798778602350031,0.8201219512195121,0.798778602350031
svd,StandardScaler,True,mlp,4,0.7957317073170732,0.783317872603587,0.7957317073170732,0.7796072974644404
voiced,StandardScaler,True,svm,4,0.6666666666666666,0.5416666666666667,0.6904761904761905,0.5583333333333333
voiced,StandardScaler,True,knn,4,0.4523809523809524,0.36666666666666664,0.4523809523809524,0.36666666666666664
voiced,StandardScaler,True,gaussianNB,4,0.42857142857142855,0.525,0.42857142857142855,0.525
voiced,StandardScaler,True,lda,4,0.5238095238095238,0.4916666666666667,0.5238095238095238,0.4916666666666667
voiced,StandardScaler,True,qda,4,0.6190476190476191,0.5083333333333333,0.40476190476190477,0.5583333333333333
voiced,StandardScaler,True,dt,4,0.6428571428571429,0.525,0.6428571428571429,0.525
voiced,StandardScaler,True,rf,4,0.6904761904761905,0.5333333333333333,0.6904761904761905,0.5333333333333333
voiced,StandardScaler,True,adaboost,4,0.6428571428571429,0.55,0.6428571428571429,0.55
voiced,StandardScaler,True,mlp,4,0.6666666666666666,0.5416666666666667,0.6666666666666666,0.5416666666666667
svd,StandardScaler,False,svm,4,0.8323170731707317,0.8233231293835006,0.8323170731707317,0.8233231293835006
svd,StandardScaler,False,knn,4,0.7439024390243902,0.7279807804084163,0.7439024390243902,0.7279807804084163
svd,StandardScaler,False,gaussianNB,4,0.5975609756097561,0.6381214399194017,0.5975609756097561,0.6381214399194017
svd,StandardScaler,False,lda,4,0.8445121951219512,0.8424264734374395,0.8445121951219512,0.8424264734374395
svd,StandardScaler,False,qda,4,0.7225609756097561,0.7447397992792653,0.7195121951219512,0.7409230053861355
svd,StandardScaler,False,dt,4,0.8170731707317073,0.8067966055721316,0.8170731707317073,0.8067966055721316
svd,StandardScaler,False,rf,4,0.8445121951219512,0.83347541364746,0.8445121951219512,0.83347541364746
svd,StandardScaler,False,adaboost,4,0.8353658536585366,0.8105165265238115,0.8353658536585366,0.8105165265238115
svd,StandardScaler,False,mlp,4,0.8292682926829268,0.8131127213546712,0.8353658536585366,0.8194675863137908
voiced,StandardScaler,False,svm,4,0.6904761904761905,0.5333333333333333,0.6190476190476191,0.48333333333333334
voiced,StandardScaler,False,knn,4,0.5238095238095238,0.4916666666666667,0.7142857142857143,0.5
voiced,StandardScaler,False,gaussianNB,4,0.47619047619047616,0.5833333333333334,0.47619047619047616,0.5833333333333334
voiced,StandardScaler,False,lda,4,0.5238095238095238,0.5166666666666666,0.5476190476190477,0.5333333333333333
voiced,StandardScaler,False,qda,4,0.3333333333333333,0.5083333333333333,0.3333333333333333,0.5083333333333333
voiced,StandardScaler,False,dt,4,0.6666666666666666,0.5416666666666667,0.6666666666666666,0.5416666666666667
voiced,StandardScaler,False,rf,4,0.7380952380952381,0.6166666666666667,0.7380952380952381,0.6166666666666667
voiced,StandardScaler,False,adaboost,4,0.5952380952380952,0.49166666666666664,0.5952380952380952,0.49166666666666664
voiced,StandardScaler,False,mlp,4,0.6428571428571429,0.55,0.6666666666666666,0.5666666666666667
svd,StandardScaler,True,svm,5,0.7865853658536586,0.7880333951762524,0.7865853658536586,0.7880333951762524
svd,StandardScaler,True,knn,5,0.698170731707317,0.679421768707483,0.7134146341463414,0.6983611626468769
svd,StandardScaler,True,gaussianNB,5,0.6189024390243902,0.66504329004329,0.6189024390243902,0.66504329004329
svd,StandardScaler,True,lda,5,0.774390243902439,0.7753555967841682,0.774390243902439,0.7753555967841682
svd,StandardScaler,True,qda,5,0.6798780487804879,0.7049319727891157,0.676829268292683,0.7011440940012369
svd,StandardScaler,True,dt,5,0.7591463414634146,0.7440476190476191,0.7591463414634146,0.7440476190476191
svd,StandardScaler,True,rf,5,0.8109756097560976,0.7997835497835497,0.8109756097560976,0.7997835497835497
